CollectionName,SessionId,TestId,Timestamp,RFBand,MOS,RSRP Rx,SINR Rx,RSRQ Rx,DataType
SYNTHETIC_5G_VOICE_2026,1041,817,2026-06-15 13:41:20,n1,3.085,-106.35,8.39,-16.8,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1041,818,2026-06-15 13:41:25,n1,4.767,-81.35,22.67,-14.26,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1041,819,2026-06-15 13:41:30,n1,3.678,-98.73,8.45,-19.42,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1041,820,2026-06-15 13:41:35,n1,4.492,-89.14,12.66,-15.89,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1042,821,2026-06-15 13:47:00,n1,2.371,-99.35,4.94,-16.42,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1042,822,2026-06-15 13:47:05,n1,3.677,-100.34,5.64,-12.88,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1042,823,2026-06-15 13:47:10,n1,3.139,-115.6,0.8,-16.16,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1042,824,2026-06-15 13:47:15,n1,3.64,-96.22,9.85,-15.14,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1042,825,2026-06-15 13:47:20,n1,3.608,-101.5,7.55,-16.55,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1042,826,2026-06-15 13:47:25,n1,3.806,-96.66,6.75,-16.38,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1042,827,2026-06-15 13:47:30,n1,3.646,-99.81,7.09,-17.22,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1042,828,2026-06-15 13:47:35,n1,4.033,-93.32,15.46,-15.95,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1042,829,2026-06-15 13:47:40,n1,4.769,-91.14,17.81,-16.61,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1042,830,2026-06-15 13:47:45,n1,4.087,-92.3,13.92,-16.08,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1042,831,2026-06-15 13:47:50,n1,4.245,-94.69,13.47,-16.59,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1042,832,2026-06-15 13:47:55,n1,4.034,-89.87,13.18,-14.76,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1042,833,2026-06-15 13:48:00,n1,4.568,-79.41,18.91,-16.79,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1042,834,2026-06-15 13:48:05,n1,3.966,-96.98,13.86,-16.57,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1042,835,2026-06-15 13:48:10,n1,4.694,-81.21,20.31,-16.22,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1042,836,2026-06-15 13:48:15,n1,3.765,-97.6,12.24,-18.96,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1042,837,2026-06-15 13:48:20,n1,3.649,-90.22,13.67,-12.1,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1042,838,2026-06-15 13:48:25,n1,4.09,-103.64,4.36,-15.36,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1042,839,2026-06-15 13:48:30,n1,3.172,-98.02,6.13,-16.7,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1042,840,2026-06-15 13:48:35,n1,4.274,-96.41,14.65,-14.23,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1043,841,2026-06-15 13:54:00,n1,4.079,-84.96,,-17.03,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1043,842,2026-06-15 13:54:05,n1,3.758,-92.07,11.42,-14.16,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1043,843,2026-06-15 13:54:10,n1,3.709,-83.28,11.08,-14.36,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1043,844,2026-06-15 13:54:15,n1,4.476,-86.44,13.68,-14.48,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1043,845,2026-06-15 13:54:20,n1,4.157,-92.25,17.04,-15.4,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1043,846,2026-06-15 13:54:25,n1,3.998,-91.81,18.69,-12.77,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1043,847,2026-06-15 13:54:30,n1,3.74,-94.52,11.36,-16.16,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1043,848,2026-06-15 13:54:35,n1,4.012,-89.66,,-15.61,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1043,849,2026-06-15 13:54:40,n1,4.584,-87.87,18.84,-11.73,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1043,850,2026-06-15 13:54:45,n1,4.156,-92.02,10.87,-13.82,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1043,851,2026-06-15 13:54:50,n1,3.374,-95.46,2.79,-15.47,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1043,852,2026-06-15 13:54:55,n1,3.156,-98.43,6.1,-18.17,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1043,853,2026-06-15 13:55:00,n1,3.069,-97.57,8.56,-14.5,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1043,854,2026-06-15 13:55:05,n1,3.582,-97.34,8.11,-15.06,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1043,855,2026-06-15 13:55:10,n1,3.794,-93.9,13.25,-16.39,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1043,856,2026-06-15 13:55:15,n1,4.215,-93.81,15.04,-15.43,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1043,857,2026-06-15 13:55:20,n1,3.572,-93.54,11.78,-15.18,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1043,858,2026-06-15 13:55:25,n1,3.903,-88.49,12.86,-14.56,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1043,859,2026-06-15 13:55:30,n1,3.509,-101.43,7.36,-14.4,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1043,860,2026-06-15 13:55:35,n1,4.209,-81.27,19.84,-16.34,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1044,861,2026-06-15 14:01:00,n1,3.959,-106.55,8.24,-15.44,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1044,862,2026-06-15 14:01:05,n1,3.049,-98.42,7.48,-16.94,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1044,863,2026-06-15 14:01:10,n1,4.045,-98.7,8.61,-14.87,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1044,864,2026-06-15 14:01:15,n1,4.271,-94.78,8.79,-14.76,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1044,865,2026-06-15 14:01:20,n1,4.086,-99.07,14.17,-13.05,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1044,866,2026-06-15 14:01:25,n1,3.99,-100.98,13.27,-14.56,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1044,867,2026-06-15 14:01:30,n1,4.982,-86.38,17.02,-13.28,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1044,868,2026-06-15 14:01:35,n1,3.891,-92.19,11.0,-15.37,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1044,869,2026-06-15 14:01:40,n1,3.793,-105.49,7.36,-14.33,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1044,870,2026-06-15 14:01:45,n1,3.327,-115.09,-0.67,-20.15,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1044,871,2026-06-15 14:01:50,n1,4.245,-98.68,13.11,-11.28,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1044,872,2026-06-15 14:01:55,n1,4.844,-94.22,15.95,-13.5,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1044,873,2026-06-15 14:02:00,n1,3.983,-93.26,,-16.1,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1044,874,2026-06-15 14:02:05,n1,2.893,-94.62,12.77,-15.15,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1044,875,2026-06-15 14:02:10,n1,3.834,-103.98,6.98,-16.75,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1044,876,2026-06-15 14:02:15,n1,4.086,-85.26,18.46,-8.93,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1044,877,2026-06-15 14:02:20,n1,4.034,-83.96,18.41,-15.09,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1044,878,2026-06-15 14:02:25,n1,,-91.7,21.7,-12.91,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1044,879,2026-06-15 14:02:30,n1,3.689,-98.55,9.92,-16.31,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1044,880,2026-06-15 14:02:35,n1,4.382,-87.05,12.92,-16.49,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1045,881,2026-06-15 14:08:00,n1,3.882,-89.52,10.84,-13.29,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1045,882,2026-06-15 14:08:05,n1,4.541,-80.03,17.63,-14.54,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1045,883,2026-06-15 14:08:10,n1,3.912,-88.81,14.12,-14.91,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1045,884,2026-06-15 14:08:15,n1,3.948,-99.58,14.86,-14.43,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1045,885,2026-06-15 14:08:20,n1,3.343,-99.47,6.49,-18.11,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1045,886,2026-06-15 14:08:25,n1,3.797,-88.06,10.41,-16.37,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1045,887,2026-06-15 14:08:30,n1,4.313,-84.36,15.33,-14.83,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1045,888,2026-06-15 14:08:35,n1,4.132,-97.4,10.83,-13.68,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1045,889,2026-06-15 14:08:40,n1,3.978,-88.33,12.31,-17.02,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1045,890,2026-06-15 14:08:45,n1,3.848,-99.5,7.68,-16.52,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1045,891,2026-06-15 14:08:50,n1,3.891,-96.18,11.37,-15.9,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1045,892,2026-06-15 14:08:55,n1,3.597,-96.52,13.26,-15.78,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1045,893,2026-06-15 14:09:00,n1,4.463,,15.9,-14.15,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1045,894,2026-06-15 14:09:05,n1,4.002,-91.27,14.32,-15.11,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1045,895,2026-06-15 14:09:10,n1,3.341,-103.13,4.37,-16.92,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1045,896,2026-06-15 14:09:15,n1,5.7,-97.34,8.46,-15.57,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1045,897,2026-06-15 14:09:20,n1,3.676,-99.4,5.33,-19.57,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1045,898,2026-06-15 14:09:25,n1,4.353,-89.9,12.65,-14.37,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1045,899,2026-06-15 14:09:30,n1,3.634,-94.08,7.53,-11.33,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1045,900,2026-06-15 14:09:35,n1,3.689,-87.55,10.19,-14.51,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1046,901,2026-06-15 14:15:00,n1,4.335,-92.31,5.11,-16.69,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1046,902,2026-06-15 14:15:05,n1,3.456,-103.64,9.59,-13.5,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1046,903,2026-06-15 14:15:10,n1,4.2,-87.65,14.69,-15.23,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1046,904,2026-06-15 14:15:15,n1,4.091,-80.2,19.49,-14.5,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1046,905,2026-06-15 14:15:20,n1,3.126,-110.05,0.62,-17.12,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1046,906,2026-06-15 14:15:25,n1,3.91,-89.37,16.25,-15.65,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1046,907,2026-06-15 14:15:30,n1,3.822,-87.65,16.57,-12.11,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1046,908,2026-06-15 14:15:35,n1,3.332,-92.77,10.24,-14.47,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1046,909,2026-06-15 14:15:40,n1,4.461,-85.56,13.53,-15.92,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1046,910,2026-06-15 14:15:45,n1,3.588,-91.76,13.18,-14.92,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1046,911,2026-06-15 14:15:50,n1,3.216,-107.06,7.93,-15.24,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1046,912,2026-06-15 14:15:55,n1,3.424,-94.91,10.74,-15.28,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1046,913,2026-06-15 14:16:00,n1,4.426,-84.97,17.22,-13.22,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1046,914,2026-06-15 14:16:05,n1,4.46,-82.44,19.13,-15.5,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1046,915,2026-06-15 14:16:10,n1,3.845,-99.31,8.67,-16.36,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1046,916,2026-06-15 14:16:15,n1,4.248,-85.52,17.97,-12.63,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1046,917,2026-06-15 14:16:20,n1,3.381,-106.93,4.71,-16.03,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1046,918,2026-06-15 14:16:25,n1,3.748,-104.87,6.2,-15.6,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1046,919,2026-06-15 14:16:30,n1,3.543,-93.93,12.77,-14.95,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1046,920,2026-06-15 14:16:35,n1,4.338,-84.53,18.97,-15.48,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1047,921,2026-06-15 14:22:00,n1,3.02,-94.92,7.82,-11.35,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1047,922,2026-06-15 14:22:05,n1,3.37,-109.21,4.18,-16.34,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1047,923,2026-06-15 14:22:10,n1,3.76,-98.55,9.44,-19.13,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1047,924,2026-06-15 14:22:15,n1,4.132,-92.37,18.12,-15.76,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1047,925,2026-06-15 14:22:20,n1,4.101,-95.13,13.59,-13.86,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1047,926,2026-06-15 14:22:25,n1,3.895,-93.27,13.0,-13.18,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1047,927,2026-06-15 14:22:30,n1,4.679,-85.4,19.1,-12.02,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1047,928,2026-06-15 14:22:35,n1,3.844,-92.86,13.98,-14.7,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1047,929,2026-06-15 14:22:40,n1,4.792,-81.07,22.63,-12.61,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1047,930,2026-06-15 14:22:45,n1,3.999,-93.61,14.52,-16.89,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1047,931,2026-06-15 14:22:50,n1,3.155,-95.11,9.55,-16.78,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1047,932,2026-06-15 14:22:55,n1,4.103,-80.0,16.21,-11.45,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1047,933,2026-06-15 14:23:00,n1,3.788,-94.95,3.95,-15.78,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1047,934,2026-06-15 14:23:05,n1,3.972,-93.24,,-14.18,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1047,935,2026-06-15 14:23:10,n1,4.36,-88.23,12.84,-16.07,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1047,936,2026-06-15 14:23:15,n1,3.026,-95.21,6.25,-18.86,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1047,937,2026-06-15 14:23:20,n1,3.851,-102.75,6.6,-15.35,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1047,938,2026-06-15 14:23:25,n1,3.064,-100.6,2.06,-14.21,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1047,939,2026-06-15 14:23:30,n1,4.237,-100.82,8.06,-15.07,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1047,940,2026-06-15 14:23:35,n1,,-97.03,7.82,-16.4,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1048,941,2026-06-15 14:29:00,n1,3.742,-89.81,11.59,-15.99,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1048,942,2026-06-15 14:29:05,n1,5.0,-73.55,21.9,-11.14,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1048,943,2026-06-15 14:29:10,n1,3.938,-97.94,13.17,-14.32,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1048,944,2026-06-15 14:29:15,n1,3.603,-85.21,12.53,-14.9,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1048,945,2026-06-15 14:29:20,n1,3.55,-100.88,9.75,-12.45,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1048,946,2026-06-15 14:29:25,n1,4.244,-95.94,15.99,-13.77,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1048,947,2026-06-15 14:29:30,n1,3.688,-98.51,7.53,-17.27,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1048,948,2026-06-15 14:29:35,n1,3.489,-96.71,7.3,-16.92,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1048,949,2026-06-15 14:29:40,n1,3.958,-103.36,3.54,-19.2,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1048,950,2026-06-15 14:29:45,n1,3.448,-90.81,14.75,-12.01,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1048,951,2026-06-15 14:29:50,n1,3.662,-104.55,8.75,-13.07,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1048,952,2026-06-15 14:29:55,n1,4.352,-74.41,17.57,-13.01,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1048,953,2026-06-15 14:30:00,n1,3.87,-99.45,9.3,-16.24,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1048,954,2026-06-15 14:30:05,n1,3.573,-98.75,10.92,-17.67,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1048,955,2026-06-15 14:30:10,n1,3.038,-109.13,2.6,-16.56,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1048,956,2026-06-15 14:30:15,n1,4.007,-92.97,11.2,-13.43,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1048,957,2026-06-15 14:30:20,n1,2.933,-94.89,6.97,-18.63,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1048,958,2026-06-15 14:30:25,n1,3.573,-99.12,10.47,-14.73,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1048,959,2026-06-15 14:30:30,n1,3.891,-95.9,9.81,-16.67,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1048,960,2026-06-15 14:30:35,n1,3.962,-105.46,7.07,-13.99,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1049,961,2026-06-15 14:36:00,n1,3.77,-97.81,6.52,-15.36,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1049,962,2026-06-15 14:36:05,n1,4.229,-84.96,17.25,-12.61,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1049,963,2026-06-15 14:36:10,n1,4.444,-82.49,18.95,-16.68,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1049,964,2026-06-15 14:36:15,n1,3.461,-91.41,10.31,-14.07,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1049,965,2026-06-15 14:36:20,n1,3.913,-85.17,19.06,-14.58,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1049,966,2026-06-15 14:36:25,n1,4.386,-85.26,11.74,-16.38,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1049,967,2026-06-15 14:36:30,n1,4.1,-81.77,17.07,-16.15,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1049,968,2026-06-15 14:36:35,n1,4.401,-82.05,16.59,-15.12,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1049,969,2026-06-15 14:36:40,n1,2.95,-90.28,13.36,-13.21,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1049,970,2026-06-15 14:36:45,n1,3.271,-101.41,7.97,-13.8,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1049,971,2026-06-15 14:36:50,n1,3.425,-92.83,10.17,-16.42,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1049,972,2026-06-15 14:36:55,n1,2.76,-97.06,10.37,-16.11,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1049,973,2026-06-15 14:37:00,n1,2.931,-85.24,13.01,-17.97,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1049,974,2026-06-15 14:37:05,n1,4.183,-77.9,21.95,-11.26,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1049,975,2026-06-15 14:37:10,n1,3.202,-101.39,8.12,-17.07,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1049,976,2026-06-15 14:37:15,n1,3.832,-91.27,15.17,-13.98,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1049,977,2026-06-15 14:37:20,n1,3.883,-88.62,10.67,-14.63,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1049,978,2026-06-15 14:37:25,n1,3.518,-90.11,12.92,-13.12,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1049,979,2026-06-15 14:37:30,n1,3.309,-95.78,14.57,-13.13,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1049,980,2026-06-15 14:37:35,n1,3.382,-110.04,0.35,-21.11,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1050,981,2026-06-15 14:43:00,n1,3.837,-97.71,13.14,-13.55,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1050,982,2026-06-15 14:43:05,n1,3.233,-102.39,5.65,-17.82,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1050,983,2026-06-15 14:43:10,n1,2.313,-103.1,3.58,-16.76,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1050,984,2026-06-15 14:43:15,n1,3.359,-83.26,21.28,-11.74,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1050,985,2026-06-15 14:43:20,n1,3.768,-98.83,12.53,-15.41,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1050,986,2026-06-15 14:43:25,n1,4.29,-96.62,15.68,-15.39,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1050,987,2026-06-15 14:43:30,n1,4.709,-82.6,17.62,-15.81,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1050,988,2026-06-15 14:43:35,n1,4.289,-89.42,14.25,-15.68,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1050,989,2026-06-15 14:43:40,n1,3.932,-82.42,14.65,-16.05,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1050,990,2026-06-15 14:43:45,n1,4.504,-86.75,12.78,-16.72,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1050,991,2026-06-15 14:43:50,n1,4.084,-94.66,5.09,-17.42,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1050,992,2026-06-15 14:43:55,n1,3.16,-99.0,8.41,-17.19,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1050,993,2026-06-15 14:44:00,n1,3.713,-106.01,11.98,-15.42,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1050,994,2026-06-15 14:44:05,n1,3.195,-104.1,1.86,-18.69,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1050,995,2026-06-15 14:44:10,n1,2.847,-85.75,11.78,-15.79,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1050,996,2026-06-15 14:44:15,n1,3.872,-99.52,8.67,-19.92,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1050,997,2026-06-15 14:44:20,n1,3.361,-95.18,12.36,-14.63,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1050,998,2026-06-15 14:44:25,n1,3.849,-95.58,10.93,-17.52,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1050,999,2026-06-15 14:44:30,n1,4.115,-83.2,14.72,-17.76,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1050,1000,2026-06-15 14:44:35,n1,3.91,-84.34,12.23,-12.93,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1051,1001,2026-06-15 14:50:00,n1,4.199,-102.21,6.35,-18.37,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1051,1002,2026-06-15 14:50:05,n1,3.735,-93.55,10.6,-16.0,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1051,1003,2026-06-15 14:50:10,n1,3.584,-93.52,10.25,-16.89,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1051,1004,2026-06-15 14:50:15,n1,3.656,-97.04,9.02,-14.87,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1051,1005,2026-06-15 14:50:20,n1,4.135,-87.52,16.22,-13.93,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1051,1006,2026-06-15 14:50:25,n1,3.667,-92.7,10.01,-15.8,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1051,1007,2026-06-15 14:50:30,n1,4.028,-88.69,13.52,-16.4,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1051,1008,2026-06-15 14:50:35,n1,4.125,-91.12,11.17,-13.93,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1051,1009,2026-06-15 14:50:40,n1,3.944,-87.83,15.55,-14.35,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1051,1010,2026-06-15 14:50:45,n1,3.62,-91.9,7.51,-17.93,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1051,1011,2026-06-15 14:50:50,n1,3.367,-103.86,8.45,-18.43,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1051,1012,2026-06-15 14:50:55,n1,3.913,-102.14,7.4,-18.07,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1051,1013,2026-06-15 14:51:00,n1,3.924,-83.89,13.3,-14.73,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1051,1014,2026-06-15 14:51:05,n1,3.711,-104.82,6.14,-15.19,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1051,1015,2026-06-15 14:51:10,n1,3.14,-101.96,3.5,-15.22,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1051,1016,2026-06-15 14:51:15,n1,3.11,-105.39,4.82,-16.51,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1051,1017,2026-06-15 14:51:20,n1,3.856,-92.92,14.67,-12.31,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1051,1018,2026-06-15 14:51:25,n1,3.64,-96.39,12.61,-18.0,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1051,1019,2026-06-15 14:51:30,n1,3.748,-84.35,13.35,-15.45,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1051,1020,2026-06-15 14:51:35,n1,3.866,-88.59,17.42,-14.64,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1052,1021,2026-06-15 14:57:00,n1,3.671,-92.28,9.05,-15.38,SYNTHETIC
